,season,player_id,faceoffTaken
944,20012002,8448669,653
945,20012002,8448674,907
946,20012002,8448740,2
947,20012002,8448769,0
948,20012002,8448770,0
949,20012002,8448772,49
950,20012002,8448782,354
951,20012002,8448797,0
952,20012002,8448824,0
953,20012002,8448825,1261
954,20012002,8448834,15
955,20012002,8448960,0
956,20012002,8449123,0
957,20012002,8449137,0
958,20012002,8449295,12
959,20012002,8449450,3
960,20012002,8449477,3
961,20012002,8449499,3
962,20012002,8449545,3
963,20012002,8449573,787
964,20012002,8449633,119
965,20012002,8449645,1710
966,20012002,8449654,5
967,20012002,8449740,511
968,20012002,8449754,0
969,20012002,8449807,1402
970,20012002,8449893,1620
971,20012002,8449895,545
972,20012002,8449902,0
973,20012002,8449924,0
974,20012002,8449951,1965
975,20012002,8449957,0
976,20012002,8449961,6
977,20012002,8449971,0
978,20012002,8450223,0
979,20012002,8450389,0
980,20012002,8450550,1595
981,20012002,8450561,1
982,20012002,8450620,0
983,20012002,8450653,40
984,20012002,8450678,0
985,20012002,8450725,82
986,20012002,8450742,0
987,20012002,8450767,1045
988,20012002,8450817,1501
989,20012002,8450824,0
990,20012002,8450825,8
991,20012002,8450900,6
992,20012002,8450941,12
993,20012002,8450978,1329
994,20012002,8451005,112
995,20012002,8451093,12
996,20012002,8451101,2148
997,20012002,8451224,0
998,20012002,8451302,70
999,20012002,8451359,2024
1000,20012002,8451392,15
1001,20012002,8451711,5
1002,20012002,8451715,0
1003,20012002,8451774,1812
1004,20012002,8451804,0
1005,20012002,8451805,0
1006,20012002,8451819,0
1007,20012002,8451898,0
1008,20012002,8451925,1
1009,20012002,8451972,18
1010,20012002,8451991,822
1011,20012002,8452147,558
1012,20012002,8452161,6
1013,20012002,8452216,4
1014,20012002,8452285,1231
1015,20012002,8452353,0
1016,20012002,8452371,0
1017,20012002,8452569,4
1018,20012002,8452578,1182
1019,20012002,8452695,0
1020,20012002,8455429,30
1021,20012002,8455505,0
1022,20012002,8455521,984
1023,20012002,8455653,0
1024,20012002,8455666,0
1025,20012002,8455738,8
1026,20012002,8455763,257
1027,20012002,8455805,0
1028,20012002,8455919,1654
1029,20012002,8455984,1
1030,20012002,8456087,25
1031,20012002,8456100,1243
1032,20012002,8456106,92
1033,20012002,8456121,271
1034,20012002,8456149,0
1035,20012002,8456153,0
1036,20012002,8456156,1110
1037,20012002,8456283,0
1038,20012002,8456430,647
